Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product_Name,Region,State,City,Quantity,Discount,Unit_Price,Sales,Profit,Payment_Method,Customer_Segment,Sales_Channel,Year,Quarter,Month,Year_Month,Profit_Margin
ORD108385,2025-11-26 19:42:01,CUST13453,Vivek Bansal,Furniture,Chairs,Ergonomic Office Chair,North,Uttar Pradesh,Lucknow,4,0.1,7986.33,28750.79,3573.62,Debit Card,Corporate,Retail Store,2025,Q4,Nov,2025-11,0.1243
ORD102492,2025-11-26 19:46:44,CUST11075,Vivaan Mishra,Office Supplies,Stationery,Ball Pen Pack,South,Karnataka,Bengaluru,1,0.1,166.31,149.68,28.48,Debit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.1903
ORD104334,2025-11-26 20:07:10,CUST11023,Aisha Verma,Furniture,Chairs,Ergonomic Office Chair,South,Karnataka,Bengaluru,7,0.15,9336.44,55551.82,5806.78,Credit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.1045
ORD133135,2025-11-26 20:43:55,CUST17605,Sahil Joshi,Electronics,Laptops,HP Pavilion 15,South,Karnataka,Bengaluru,1,0.1,65901.04,59310.94,3732.0,EMI,Corporate,Online,2025,Q4,Nov,2025-11,0.0629
ORD100667,2025-11-26 20:55:58,CUST11206,Aditya Singh,Office Supplies,Paper,A4 Paper Ream,Central,Chhattisgarh,Raipur,10,0.2,386.52,3092.16,358.18,Credit Card,Consumer,Marketplace,2025,Q4,Nov,2025-11,0.1158
ORD109086,2025-11-26 21:42:38,CUST16754,Raj Sinha,Furniture,Tables,Study Table,South,Andhra Pradesh,Vijayawada,2,0.15,6769.02,11507.33,1047.95,UPI,Consumer,Online,2025,Q4,Nov,2025-11,0.0911
ORD148098,2025-11-26 21:58:53,CUST15687,Tanya Bansal,Office Supplies,Stationery,Ball Pen Pack,East,West Bengal,Kolkata,7,0.25,180.22,946.16,63.86,EMI,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.0675
ORD141496,2025-11-26 22:36:47,CUST11527,Riya Bansal,Electronics,Laptops,HP Pavilion 15,North,Haryana,Gurugram,1,0.1,60232.81,54209.53,3454.98,Cash,Corporate,Marketplace,2025,Q4,Nov,2025-11,0.0637
ORD110755,2025-11-26 22:39:55,CUST16079,Shreya Bansal,Furniture,Chairs,Ergonomic Office Chair,West,Maharashtra,Pune,3,0.1,8373.04,22607.21,2318.18,Debit Card,Corporate,Online,2025,Q4,Nov,2025-11,0.1025
ORD102336,2025-11-26 23:50:42,CUST15813,Riya Jain,Home Appliances,Kitchen,Mixer Grinder,North,Delhi,New Delhi,1,0.05,3821.49,3630.42,559.09,Credit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.154
ORD142661,2025-11-27 00:59:14,CUST13160,Manish Shah,Electronics,Accessories,Bluetooth Speaker,South,Kerala,Kochi,1,0.1,3307.75,2976.98,210.69,Net Banking,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.0708
ORD135323,2025-11-27 01:32:54,CUST17651,Riya Patel,Office Supplies,Stationery,Ball Pen Pack,North,Uttar Pradesh,Lucknow,10,0.1,167.54,1507.86,246.42,Net Banking,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.1634
ORD131595,2025-11-27 02:20:47,CUST16951,Shreya Pandey,Electronics,Laptops,Lenovo IdeaPad Slim,North,Haryana,Gurugram,6,0.3,50011.06,210046.45,-6223.11,Debit Card,Consumer,Marketplace,2025,Q4,Nov,2025-11,-0.0296
ORD117384,2025-11-27 02:53:01,CUST13666,Pooja Gupta,Furniture,Tables,Office Work Desk,North,Delhi,New Delhi,2,0.1,12541.07,22573.93,3034.82,Credit Card,Small Business,Marketplace,2025,Q4,Nov,2025-11,0.1344
ORD113862,2025-11-27 03:05:59,CUST12673,Sneha Kumar,Fashion,Footwear,Running Shoes,North,Rajasthan,Jaipur,1,0.05,3253.48,3090.81,451.94,Debit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.1462
ORD143218,2025-11-27 03:35:31,CUST15972,Rohan Patel,Office Supplies,Stationery,Ball Pen Pack,South,Tamil Nadu,Chennai,1,0.1,180.39,162.35,26.91,UPI,Consumer,Online,2025,Q4,Nov,2025-11,0.1658
ORD120528,2025-11-27 04:32:59,CUST10610,Pooja Choudhary,Home Appliances,Cooling,Air Cooler,Central,Madhya Pradesh,Bhopal,2,0.2,11065.8,17705.28,721.71,Net Banking,Consumer,Marketplace,2025,Q4,Nov,2025-11,0.0408
ORD146271,2025-11-27 04:48:16,CUST16312,Priya Verma,Furniture,Tables,Office Work Desk,East,Jharkhand,Ranchi,2,0.1,12368.16,22262.69,2892.01,UPI,Corporate,Online,2025,Q4,Nov,2025-11,0.1299
ORD144910,2025-11-27 04:54:19,CUST16393,Meera Bansal,Electronics,Accessories,Wireless Earbuds,North,Uttarakhand,Dehradun,7,0.05,2043.14,13586.88,1453.41,Credit Card,Small Business,Retail Store,2025,Q4,Nov,2025-11,0.107
ORD118388,2025-11-27 05:12:08,CUST12888,Simran Gupta,Office Supplies,Stationery,Premium Notebook,South,Andhra Pradesh,Vijayawada,1,0.0,462.27,462.27,120.12,Net Banking,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.2598
ORD100776,2025-11-27 05:17:30,CUST13128,Ankit Verma,Electronics,Accessories,Bluetooth Speaker,West,Maharashtra,Mumbai,3,0.0,3267.25,9801.75,1241.66,Credit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.1267
ORD138639,2025-11-27 05:27:13,CUST10373,Manish Das,Home Appliances,Kitchen,Mixer Grinder,North,Uttar Pradesh,Kanpur,3,0.2,4483.11,10759.46,457.84,UPI,Corporate,Retail Store,2025,Q4,Nov,2025-11,0.0426
ORD142246,2025-11-27 05:50:14,CUST12076,Shreya Sinha,Electronics,Mobiles,iPhone 15,East,Jharkhand,Ranchi,1,0.15,64090.91,54477.27,2914.53,Credit Card,Consumer,Marketplace,2025,Q4,Nov,2025-11,0.0535
ORD139936,2025-11-27 07:05:05,CUST10968,Aditya Kumar,Electronics,Accessories,Power Bank 20000mAh,West,Gujarat,Ahmedabad,4,0.2,1752.2,5607.04,112.29,UPI,Corporate,Marketplace,2025,Q4,Nov,2025-11,0.02
ORD129813,2025-11-27 07:26:04,CUST17969,Shreya Choudhary,Furniture,Tables,Office Work Desk,North,Punjab,Ludhiana,2,0.0,10945.93,21891.86,3835.57,Net Banking,Small Business,Online,2025,Q4,Nov,2025-11,0.1752
ORD124615,2025-11-27 07:33:01,CUST14731,Meera Patel,Electronics,Mobiles,iPhone 15,Central,Madhya Pradesh,Bhopal,2,0.0,60274.12,120548.24,12852.85,Net Banking,Small Business,Marketplace,2025,Q4,Nov,2025-11,0.1066
ORD121462,2025-11-27 07:42:39,CUST10541,Neha Das,Furniture,Tables,Office Work Desk,West,Goa,Panaji,4,0.15,12202.4,41488.16,4502.91,Credit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.1085
ORD113293,2025-11-27 07:45:11,CUST17749,Nikhil Kumar,Furniture,Tables,Study Table,West,Maharashtra,Mumbai,2,0.15,5910.15,10047.25,774.63,UPI,Small Business,Online,2025,Q4,Nov,2025-11,0.0771
ORD102037,2025-11-27 09:21:54,CUST15618,Ananya Sinha,Furniture,Storage,Filing Cabinet,West,Gujarat,Surat,3,0.15,7116.43,18146.9,1337.31,Debit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.0737
ORD144924,2025-11-27 09:24:41,CUST12891,Sneha Mishra,Home Appliances,Kitchen,Air Fryer,West,Maharashtra,Mumbai,1,0.05,6891.28,6546.72,959.21,UPI,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.1465
ORD138986,2025-11-27 09:53:30,CUST13598,Ishita Jain,Fashion,Women,Women's Kurti,North,Uttar Pradesh,Kanpur,2,0.0,1176.79,2353.58,400.9,Credit Card,Consumer,Marketplace,2025,Q4,Nov,2025-11,0.1703
ORD120430,2025-11-27 10:25:20,CUST11429,Manish Kumar,Electronics,Accessories,Bluetooth Speaker,West,Goa,Panaji,5,0.1,3293.39,14820.26,898.98,Credit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.0607
ORD140067,2025-11-27 11:49:18,CUST10753,Muskan Singh,Furniture,Chairs,Ergonomic Office Chair,North,Rajasthan,Jaipur,1,0.0,8016.59,8016.59,1409.3,UPI,Consumer,Online,2025,Q4,Nov,2025-11,0.1758
ORD134726,2025-11-27 12:09:34,CUST12310,Karan Bansal,Home Appliances,Kitchen,Mixer Grinder,East,West Bengal,Kolkata,2,0.1,4046.96,7284.53,757.2,Debit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.1039
ORD127951,2025-11-27 12:12:05,CUST10355,Aisha Mishra,Electronics,Laptops,Lenovo IdeaPad Slim,West,Goa,Panaji,2,0.05,55069.4,104631.86,10404.08,Credit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.0994
ORD131050,2025-11-27 12:22:41,CUST10463,Ananya Mehta,Home Appliances,Kitchen,Air Fryer,East,Jharkhand,Ranchi,2,0.05,7195.74,13671.91,1907.58,Debit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.1395
ORD130324,2025-11-27 13:20:14,CUST11493,Ananya Verma,Fashion,Women,Women's Kurti,West,Goa,Panaji,2,0.25,1262.86,1894.29,107.97,Cash,Consumer,Online,2025,Q4,Nov,2025-11,0.057
ORD132854,2025-11-27 16:06:43,CUST13925,Arjun Sinha,Home Appliances,Kitchen,Mixer Grinder,South,Karnataka,Bengaluru,4,0.15,4128.66,14037.44,1123.95,Credit Card,Small Business,Marketplace,2025,Q4,Nov,2025-11,0.0801
ORD124599,2025-11-27 16:40:32,CUST10220,Sahil Pandey,Electronics,Accessories,Bluetooth Speaker,North,Uttar Pradesh,Lucknow,6,0.1,3177.96,17160.98,1108.66,Net Banking,Consumer,Online,2025,Q4,Nov,2025-11,0.0646
ORD145443,2025-11-27 16:46:13,CUST11659,Aisha Yadav,Electronics,Laptops,Dell Inspiron 15,South,Telangana,Hyderabad,2,0.05,62146.19,118077.76,14403.57,EMI,Consumer,Online,2025,Q4,Nov,2025-11,0.122
ORD109617,2025-11-27 17:05:45,CUST17876,Sneha Srivastava,Electronics,Accessories,Power Bank 20000mAh,West,Maharashtra,Pune,1,0.0,1843.18,1843.18,202.01,UPI,Small Business,Online,2025,Q4,Nov,2025-11,0.1096
ORD128971,2025-11-27 17:13:09,CUST14855,Ayush Agarwal,Fashion,Men,Men's Casual Shirt,North,Uttar Pradesh,Lucknow,3,0.1,1358.38,3667.63,464.4,Credit Card,Small Business,Online,2025,Q4,Nov,2025-11,0.1266
ORD108286,2025-11-27 17:18:20,CUST14902,Neha Joshi,Home Appliances,Cleaning,Vacuum Cleaner,South,Karnataka,Bengaluru,1,0.05,10020.44,9519.42,1422.19,Debit Card,Corporate,Retail Store,2025,Q4,Nov,2025-11,0.1494
ORD125935,2025-11-27 17:27:45,CUST17853,Rohan Sharma,Home Appliances,Kitchen,Mixer Grinder,Central,Chhattisgarh,Raipur,1,0.05,3881.28,3687.22,502.82,Credit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.1364
ORD126511,2025-11-27 19:34:09,CUST13587,Sahil Patel,Office Supplies,Stationery,Premium Notebook,North,Rajasthan,Jaipur,2,0.0,454.66,909.32,170.19,UPI,Consumer,Online,2025,Q4,Nov,2025-11,0.1872
ORD102935,2025-11-27 19:54:14,CUST16708,Raj Singh,Furniture,Storage,Bookshelf,West,Gujarat,Ahmedabad,4,0.25,5913.83,17741.49,862.14,UPI,Consumer,Online,2025,Q4,Nov,2025-11,0.0486
ORD100798,2025-11-27 21:34:42,CUST12608,Simran Patel,Electronics,Mobiles,iPhone 15,North,Uttar Pradesh,Kanpur,5,0.1,62298.15,280341.68,18876.2,Net Banking,Small Business,Marketplace,2025,Q4,Nov,2025-11,0.0673
ORD132143,2025-11-27 21:51:40,CUST17604,Neha Choudhary,Furniture,Storage,Bookshelf,East,Odisha,Bhubaneswar,6,0.1,5315.47,28703.54,3333.78,Credit Card,Corporate,Marketplace,2025,Q4,Nov,2025-11,0.1161
ORD126849,2025-11-27 22:00:16,CUST16980,Mohit Pandey,Electronics,Laptops,HP Pavilion 15,Central,Madhya Pradesh,Bhopal,3,0.1,66451.0,179417.7,12533.19,Net Banking,Corporate,Online,2025,Q4,Nov,2025-11,0.0699
ORD137290,2025-11-27 23:01:56,CUST14380,Kavya Sharma,Office Supplies,Stationery,Premium Notebook,East,West Bengal,Kolkata,5,0.05,488.81,2321.85,458.43,Debit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.1974
ORD125037,2025-11-27 23:35:33,CUST14673,Ankit Gupta,Electronics,Accessories,Power Bank 20000mAh,East,Jharkhand,Ranchi,1,0.15,1974.43,1678.27,89.59,Credit Card,Corporate,Online,2025,Q4,Nov,2025-11,0.0534
ORD109719,2025-11-28 01:30:43,CUST14438,Ishita Joshi,Home Appliances,Cleaning,Vacuum Cleaner,West,Maharashtra,Pune,4,0.15,10409.98,35393.93,2156.14,EMI,Corporate,Online,2025,Q4,Nov,2025-11,0.0609
ORD125696,2025-11-28 02:40:27,CUST14369,Aarav Agarwal,Furniture,Storage,Bookshelf,East,Jharkhand,Ranchi,4,0.05,6348.57,24124.57,2922.03,EMI,Consumer,Online,2025,Q4,Nov,2025-11,0.1211
ORD110668,2025-11-28 03:12:00,CUST13300,Manish Singh,Furniture,Storage,Bookshelf,North,Rajasthan,Jaipur,5,0.3,6346.03,22211.1,320.19,UPI,Small Business,Retail Store,2025,Q4,Nov,2025-11,0.0144
ORD123473,2025-11-28 04:02:22,CUST16357,Raj Sinha,Home Appliances,Kitchen,Mixer Grinder,West,Gujarat,Ahmedabad,4,0.2,4130.17,13216.54,503.84,Cash,Consumer,Marketplace,2025,Q4,Nov,2025-11,0.0381
ORD112209,2025-11-28 04:13:09,CUST10483,Sneha Joshi,Electronics,Laptops,Dell Inspiron 15,South,Andhra Pradesh,Vijayawada,2,0.0,59749.43,119498.86,16247.97,Credit Card,Small Business,Marketplace,2025,Q4,Nov,2025-11,0.136
ORD135134,2025-11-28 04:38:12,CUST12713,Shreya Malhotra,Home Appliances,Kitchen,Air Fryer,South,Kerala,Kochi,3,0.05,7906.74,22534.21,2396.83,UPI,Corporate,Online,2025,Q4,Nov,2025-11,0.1064
ORD141337,2025-11-28 05:38:13,CUST14616,Priya Pandey,Electronics,Accessories,Wireless Earbuds,South,Kerala,Kochi,6,0.05,2193.19,12501.18,1066.78,UPI,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.0853
ORD133550,2025-11-28 05:38:42,CUST16588,Arjun Gupta,Office Supplies,Stationery,Premium Notebook,West,Maharashtra,Pune,3,0.05,477.85,1361.87,283.22,Credit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.208
ORD103532,2025-11-28 05:44:17,CUST14783,Kavya Malhotra,Furniture,Chairs,Ergonomic Office Chair,South,Telangana,Hyderabad,4,0.1,9203.23,33131.63,3370.19,Debit Card,Small Business,Online,2025,Q4,Nov,2025-11,0.1017
ORD146848,2025-11-28 06:05:33,CUST14386,Aarav Sharma,Electronics,Accessories,Wireless Earbuds,East,Odisha,Bhubaneswar,10,0.1,2098.01,18882.09,1232.09,UPI,Corporate,Online,2025,Q4,Nov,2025-11,0.0653
ORD120759,2025-11-28 07:02:46,CUST10898,Sahil Verma,Electronics,Laptops,Lenovo IdeaPad Slim,East,Jharkhand,Ranchi,3,0.1,52286.72,141174.14,8387.26,UPI,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.0594
ORD108655,2025-11-28 08:22:27,CUST17077,Sahil Agarwal,Furniture,Storage,Bookshelf,West,Maharashtra,Mumbai,8,0.05,5228.42,39735.99,6204.24,Debit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.1561
ORD126315,2025-11-28 08:43:37,CUST12202,Ankit Shah,Furniture,Tables,Study Table,Central,Chhattisgarh,Raipur,2,0.2,6515.69,10425.1,835.11,UPI,Consumer,Marketplace,2025,Q4,Nov,2025-11,0.0801
ORD121564,2025-11-28 09:10:22,CUST12156,Rohan Singh,Electronics,Laptops,Lenovo IdeaPad Slim,West,Gujarat,Surat,2,0.1,52469.04,94444.27,7242.31,Credit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.0767
ORD149729,2025-11-28 09:20:22,CUST10762,Ishita Shah,Electronics,Laptops,Dell Inspiron 15,North,Uttar Pradesh,Kanpur,1,0.05,60326.46,57310.14,6269.24,Credit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.1094
ORD123603,2025-11-28 09:31:58,CUST15793,Muskan Pandey,Home Appliances,Cooling,Air Cooler,East,Jharkhand,Ranchi,3,0.2,11163.85,26793.24,1038.42,UPI,Small Business,Online,2025,Q4,Nov,2025-11,0.0388
ORD143724,2025-11-28 09:38:33,CUST14641,Shreya Agarwal,Home Appliances,Cleaning,Vacuum Cleaner,South,Telangana,Hyderabad,2,0.15,9745.98,16568.17,1358.12,Cash,Consumer,Online,2025,Q4,Nov,2025-11,0.082
ORD107626,2025-11-28 09:42:09,CUST13688,Ankit Mehta,Office Supplies,Paper,A4 Paper Ream,Central,Madhya Pradesh,Indore,3,0.05,390.81,1113.81,235.11,EMI,Consumer,Marketplace,2025,Q4,Nov,2025-11,0.2111
ORD133304,2025-11-28 09:50:28,CUST17614,Priya Das,Fashion,Footwear,Running Shoes,North,Uttarakhand,Dehradun,3,0.1,3301.23,8913.32,976.25,UPI,Consumer,Online,2025,Q4,Nov,2025-11,0.1095
ORD120343,2025-11-28 10:18:38,CUST16693,Sahil Jain,Home Appliances,Kitchen,Mixer Grinder,South,Kerala,Kochi,10,0.25,3885.99,29144.92,545.98,UPI,Small Business,Online,2025,Q4,Nov,2025-11,0.0187
ORD107466,2025-11-28 10:26:22,CUST16110,Ayush Bansal,Electronics,Accessories,Wireless Earbuds,South,Kerala,Kochi,7,0.1,2302.98,14508.77,872.84,UPI,Corporate,Marketplace,2025,Q4,Nov,2025-11,0.0602
ORD113578,2025-11-28 10:32:22,CUST12415,Tanya Mehta,Home Appliances,Kitchen,Mixer Grinder,North,Uttar Pradesh,Kanpur,1,0.0,4408.3,4408.3,845.85,EMI,Small Business,Online,2025,Q4,Nov,2025-11,0.1919
ORD103726,2025-11-28 11:55:18,CUST16803,Sneha Agarwal,Electronics,Mobiles,iPhone 15,Central,Chhattisgarh,Raipur,5,0.0,58977.12,294885.6,32975.87,Debit Card,Consumer,Marketplace,2025,Q4,Nov,2025-11,0.1118
ORD128855,2025-11-28 12:04:59,CUST12017,Rahul Gupta,Furniture,Storage,Filing Cabinet,North,Haryana,Gurugram,1,0.0,7187.23,7187.23,1183.39,UPI,Consumer,Online,2025,Q4,Nov,2025-11,0.1647
ORD105493,2025-11-28 12:28:33,CUST12487,Ankit Yadav,Electronics,Mobiles,Samsung Galaxy A55,South,Tamil Nadu,Chennai,1,0.25,29971.03,22478.27,-190.98,Debit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,-0.0085
ORD118838,2025-11-28 12:34:38,CUST15894,Karan Srivastava,Home Appliances,Kitchen,Mixer Grinder,East,Jharkhand,Ranchi,1,0.15,4110.1,3493.58,221.95,Debit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.0635
ORD133661,2025-11-28 13:15:12,CUST11578,Shreya Mishra,Home Appliances,Cleaning,Vacuum Cleaner,East,Odisha,Bhubaneswar,2,0.1,9034.53,16262.15,1586.8,Net Banking,Consumer,Online,2025,Q4,Nov,2025-11,0.0976
ORD126160,2025-11-28 13:22:03,CUST16810,Nandini Bansal,Electronics,Mobiles,OnePlus Nord CE,West,Gujarat,Ahmedabad,3,0.2,28807.82,69138.77,1338.02,EMI,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.0194
ORD136441,2025-11-28 14:18:15,CUST16396,Shreya Mehta,Furniture,Storage,Bookshelf,South,Karnataka,Bengaluru,7,0.2,6050.42,33882.35,1989.44,UPI,Consumer,Online,2025,Q4,Nov,2025-11,0.0587
ORD102125,2025-11-28 14:23:17,CUST10257,Neha Agarwal,Office Supplies,Stationery,Premium Notebook,North,Uttar Pradesh,Kanpur,1,0.05,484.52,460.29,105.19,Debit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.2285
ORD102090,2025-11-28 15:09:53,CUST15728,Sahil Mishra,Furniture,Tables,Study Table,West,Gujarat,Ahmedabad,1,0.1,6820.48,6138.43,852.15,EMI,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.1388
ORD129788,2025-11-28 15:17:37,CUST12830,Rahul Patel,Electronics,Mobiles,OnePlus Nord CE,West,Gujarat,Surat,1,0.05,30777.35,29238.48,3280.01,Debit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.1122
ORD110339,2025-11-28 15:33:51,CUST14083,Nandini Sharma,Electronics,Mobiles,OnePlus Nord CE,West,Goa,Panaji,4,0.0,26882.39,107529.56,16089.02,EMI,Corporate,Marketplace,2025,Q4,Nov,2025-11,0.1496
ORD126027,2025-11-28 17:38:28,CUST11552,Ishita Mehta,Home Appliances,Kitchen,Mixer Grinder,North,Delhi,New Delhi,5,0.1,4062.17,18279.76,1659.3,Net Banking,Consumer,Online,2025,Q4,Nov,2025-11,0.0908
ORD143066,2025-11-28 18:13:46,CUST15435,Arjun Kumar,Furniture,Storage,Filing Cabinet,South,Andhra Pradesh,Vijayawada,7,0.1,7831.21,49336.62,6975.06,Net Banking,Corporate,Retail Store,2025,Q4,Nov,2025-11,0.1414
ORD124933,2025-11-28 19:01:54,CUST14876,Sneha Pandey,Furniture,Tables,Office Work Desk,North,Haryana,Gurugram,4,0.1,12150.02,43740.07,5197.46,Net Banking,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.1188
ORD142864,2025-11-28 19:25:50,CUST15237,Manish Agarwal,Fashion,Women,Women's Kurti,North,Delhi,New Delhi,1,0.3,1280.62,896.43,35.8,UPI,Small Business,Retail Store,2025,Q4,Nov,2025-11,0.0399
ORD110262,2025-11-28 21:03:56,CUST14889,Ananya Patel,Electronics,Accessories,Wireless Earbuds,East,West Bengal,Kolkata,1,0.1,2115.3,1903.77,114.42,UPI,Consumer,Online,2025,Q4,Nov,2025-11,0.0601
ORD101120,2025-11-28 21:37:33,CUST11466,Manish Mishra,Electronics,Accessories,Bluetooth Speaker,Central,Madhya Pradesh,Indore,3,0.25,3370.61,7583.87,-54.76,Net Banking,Consumer,Marketplace,2025,Q4,Nov,2025-11,-0.0072
ORD110210,2025-11-28 22:05:17,CUST17534,Muskan Kumar,Electronics,Mobiles,iPhone 15,North,Rajasthan,Jaipur,6,0.0,70933.26,425599.56,54378.33,UPI,Corporate,Online,2025,Q4,Nov,2025-11,0.1278
ORD131895,2025-11-28 22:12:41,CUST17862,Shreya Das,Office Supplies,Paper,A4 Paper Ream,East,Odisha,Bhubaneswar,10,0.05,402.77,3826.31,639.97,Debit Card,Small Business,Online,2025,Q4,Nov,2025-11,0.1673
ORD134602,2025-11-28 22:18:46,CUST17739,Kavya Shah,Electronics,Accessories,Power Bank 20000mAh,East,Jharkhand,Ranchi,2,0.2,1880.18,3008.29,54.68,Debit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.0182
ORD119092,2025-11-28 22:23:54,CUST14782,Vivek Choudhary,Fashion,Footwear,Running Shoes,North,Haryana,Gurugram,7,0.0,3060.15,21421.05,4514.38,UPI,Corporate,Retail Store,2025,Q4,Nov,2025-11,0.2107
ORD126274,2025-11-28 22:29:38,CUST14479,Sneha Mehta,Fashion,Men,Men's Casual Shirt,Central,Chhattisgarh,Raipur,8,0.3,1442.0,8075.2,321.36,Debit Card,Small Business,Online,2025,Q4,Nov,2025-11,0.0398
ORD127066,2025-11-28 23:37:56,CUST15261,Sneha Sinha,Electronics,Accessories,Wireless Earbuds,North,Uttar Pradesh,Kanpur,8,0.15,2416.42,16431.66,586.31,Debit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.0357
ORD116866,2025-11-29 00:08:26,CUST14462,Riya Mehta,Furniture,Storage,Filing Cabinet,West,Goa,Panaji,5,0.0,7336.66,36683.3,7800.55,UPI,Consumer,Online,2025,Q4,Nov,2025-11,0.2126
ORD105291,2025-11-29 01:03:22,CUST10422,Raj Gupta,Furniture,Storage,Bookshelf,East,West Bengal,Kolkata,1,0.25,6045.58,4534.18,225.6,UPI,Corporate,Online,2025,Q4,Nov,2025-11,0.0498
ORD122112,2025-11-29 01:42:55,CUST15713,Tanya Pandey,Home Appliances,Kitchen,Mixer Grinder,North,Uttarakhand,Dehradun,4,0.0,3880.04,15520.16,2584.9,Credit Card,Small Business,Marketplace,2025,Q4,Nov,2025-11,0.1666
ORD143782,2025-11-29 02:21:51,CUST10998,Mohit Bansal,Office Supplies,Stationery,Ball Pen Pack,South,Andhra Pradesh,Vijayawada,1,0.05,181.56,172.48,32.14,EMI,Consumer,Marketplace,2025,Q4,Nov,2025-11,0.1863
ORD137487,2025-11-29 02:21:53,CUST11287,Neha Kumar,Electronics,Mobiles,iPhone 15,East,West Bengal,Kolkata,1,0.15,58603.46,49812.94,2203.48,Credit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.0442
ORD149952,2025-11-29 02:31:57,CUST17625,Nandini Jain,Electronics,Laptops,Dell Inspiron 15,West,Gujarat,Surat,3,0.25,55912.43,125802.97,-730.94,EMI,Corporate,Retail Store,2025,Q4,Nov,2025-11,-0.0058
ORD108509,2025-11-29 04:47:28,CUST16842,Ankit Sharma,Furniture,Tables,Study Table,North,Uttarakhand,Dehradun,1,0.15,6592.11,5603.29,523.79,Debit Card,Consumer,Online,2025,Q4,Nov,2025-11,0.0935
ORD109873,2025-11-29 05:53:48,CUST10069,Meera Jain,Office Supplies,Stationery,Premium Notebook,West,Gujarat,Surat,2,0.15,454.45,772.56,90.48,UPI,Corporate,Marketplace,2025,Q4,Nov,2025-11,0.1171
ORD131699,2025-11-29 06:35:36,CUST11065,Tanya Shah,Office Supplies,Paper,A4 Paper Ream,East,West Bengal,Kolkata,5,0.1,427.77,1924.96,287.0,UPI,Small Business,Online,2025,Q4,Nov,2025-11,0.1491
ORD147574,2025-11-29 06:36:22,CUST15558,Raj Das,Electronics,Mobiles,Samsung Galaxy A55,North,Punjab,Ludhiana,3,0.2,29426.11,70622.66,1667.07,Credit Card,Consumer,Retail Store,2025,Q4,Nov,2025-11,0.0236
ORD127481,2025-11-29 06:46:48,CUST17169,Riya Shah,Fashion,Footwear,Running Shoes,West,Gujarat,Ahmedabad,6,0.1,3296.63,17801.8,2465.93,Debit Card,Small Business,Retail Store,2025,Q4,Nov,2025-11,0.1385
ORD130490,2025-11-29 07:46:24,CUST12775,Manish Agarwal,Home Appliances,Kitchen,Air Fryer,North,Haryana,Gurugram,2,0.0,7343.52,14687.04,2430.34,Credit Card,Consumer,Marketplace,2025,Q4,Nov,2025-11,0.1655
ORD148551,2025-11-29 08:58:58,CUST14156,Aisha Gupta,Electronics,Mobiles,iPhone 15,South,Tamil Nadu,Chennai,4,0.05,66644.79,253250.2,22025.33,Debit Card,Corporate,Marketplace,2025,Q4,Nov,2025-11,0.087
ORD134805,2025-11-29 11:06:56,CUST13740,Mohit Patel,Electronics,Accessories,Bluetooth Speaker,South,Telangana,Hyderabad,1,0.15,3824.19,3250.56,163.57,Credit Card,Corporate,Marketplace,2025,Q4,Nov,2025-11,0.0503
ORD122070,2025-11-29 11:22:00,CUST13587,Riya Bansal,Electronics,Accessories,Wireless Earbuds,North,Uttar Pradesh,Lucknow,3,0.05,2191.67,6246.26,500.9,Cash,Corporate,Marketplace,2025,Q4,Nov,2025-11,0.0802
